idservico;titulo_servico;slug_servico;slug_categoria;nome_popular;siglaorgao;nome_orgao;servico_ativo;digital;online;agendavel;acesso_externo;custo;tempo;tipo_tempo;data_criacao_servico;data_atualizacao_servico
301;ICMS garantido - revisão da cobrança fora do prazo de vencimento do DAEMS;icms-garantido-revisao-da-cobranca-fora-do-prazo-de-vencimento-do-daems136;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;False;False;False;False;True;Sem custo;;Dias corridos;2023-05-10 17:21:57.463072+00:00;2025-05-12 14:56:15.133574+00:00
303;ICMS garantido - revisão na hipótese de o contribuinte não ser destinatário da mercadoria;icms-garantido-revisao-na-hipotese-de-o-contribuinte-nao-ser-destinatario-da-mercadoria47;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;False;False;False;False;True;Sem custo;;Dias corridos;2023-05-10 17:27:21.154451+00:00;2025-05-12 15:01:10.229651+00:00
217;ICMS - homologação de crédito de equivalência de exportação;icms-homologacao-de-credito-de-equivalencia-de-exportacao44;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-09 11:20:28.696635+00:00;2025-11-25 14:36:59.527105+00:00
525;ICMS - homologação de crédito fiscal de contribuinte inscrito no cadastro do comércio, indústria e serviços (CCIS);icms-homologacao-de-credito-fiscal-de-contribuinte-inscrito-no-cadastro-do-comercio-industria-e-servicos-ccis161;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-15 18:01:00.351427+00:00;2025-11-19 13:35:44.148578+00:00
378;ICMS - homologação de ressarcimento do ICMS referente às operações de B100 efetuadas por produtor de biocombustível localizado em MS;icms-homologacao-de-ressarcimento-do-icms-referente-as-operacoes-de-b100-efetuadas-por-produtor-de-biocombustivel-localizado-em-ms16;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;False;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-11 15:22:18.031826+00:00;2024-09-05 20:47:31.545096+00:00
380;ICMS - homologação de transferência de crédito realizada por distribuidora de combustíveis;icms-homologacao-de-transferencia-de-credito-realizada-por-distribuidora-de-combustiveis70;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-11 16:49:17.815107+00:00;2025-11-17 20:25:56.830611+00:00
192;ICMS Importação - dispensa da cobrança de ICMS sobre a importação de bens de uso exclusivo em processo de geração e de transmissão de sons e imagens ou de composição e impressão jornalística;icms-importacao-dispensa-da-cobranca-de-icms-sobre-a-importacao-de-bens-de-uso-exclusivo-em-processo-de-geracao-e-de-transmissao-de-sons-e-imagens-ou-de-composicao-e-impressao-jornalistica105;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-08 14:08:21.446089+00:00;2025-10-28 15:40:24.839293+00:00
189;ICMS Importação - dispensa da cobrança de ICMS sobre a importação de bens de uso exclusivo em processo de produção industrial ou agropecuária;icms-importacao-dispensa-da-cobranca-de-icms-sobre-a-importacao-de-bens-de-uso-exclusivo-em-processo-de-producao-industrial-ou-agropecuaria48;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-08 13:46:59.726171+00:00;2025-10-28 15:39:50.163275+00:00
191;ICMS Importação - dispensa da cobrança de ICMS sobre a importação de bens, por estabelecimentos não industriais ou industriais não contribuintes, de uso em funções específicas, relacionadas com as atividades do importador;icms-importacao-dispensa-da-cobranca-de-icms-sobre-a-importacao-de-bens-por-estabelecimentos-nao-industriais-ou-industriais-nao-contribuintes-de-uso-em-funcoes-especificas-relacionadas-com-as-atividades-do-importador13;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-08 14:01:50.408362+00:00;2025-10-28 15:40:08.316978+00:00
400;ICMS Importação - inclusão de item na listagem de matéria-prima/mercadoria para fins de diferimento do imposto - benefício previsto em Termo de Acordo;icms-importacao-inclusao-de-item-na-listagem-de-materia-primamercadoria-para-fins-de-diferimento-do-imposto-beneficio-previsto-em-termo-de-acordo68;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-11 18:35:42.641361+00:00;2025-11-25 15:35:29.389477+00:00
471;ICMS importação - isenção sobre operações de importação de bens destinados à pesquisa científica e tecnológica;icms-importacao-isencao-sobre-operacoes-de-importacao-de-bens-destinados-a-pesquisa-cientifica-e-tecnologica45;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-12 18:04:29.385850+00:00;2025-10-28 15:40:52.385212+00:00
470;ICMS importação - suspensão da cobrança do imposto nas operações sob regime especial aduaneiro de admissão temporária;icms-importacao-suspensao-da-cobranca-do-imposto-nas-operacoes-sob-regime-especial-aduaneiro-de-admissao-temporaria160;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-12 17:58:19.877979+00:00;2025-10-28 15:44:02.894313+00:00
188;ICMS - isenção na aquisição de automóvel novo de passageiros para taxista;icms-isencao-na-aquisicao-de-automovel-novo-de-passageiros-para-taxista54;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-08 13:39:18.113912+00:00;2025-10-28 15:33:41.940209+00:00
186;ICMS - isenção na aquisição de automóvel novo para portadores de deficiência física ou visual;icms-isencao-na-aquisicao-de-automovel-novo-para-portadores-de-deficiencia-fisica-ou-visual105;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-08 13:16:51.034788+00:00;2025-10-28 15:38:59.479319+00:00
185;ICMS - isenção na aquisição de automóvel novo para portadores de deficiência mental, síndrome de down ou autista;icms-isencao-na-aquisicao-de-automovel-novo-para-portadores-de-deficiencia-mental-sindrome-de-down-ou-autista47;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-08 12:41:04.818314+00:00;2025-10-28 15:39:13.129185+00:00
187;ICMS - isenção na aquisição de motocicleta nova para mototaxista ou moto-entregador;icms-isencao-na-aquisicao-de-motocicleta-nova-para-mototaxista-ou-moto-entregador86;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-08 13:32:39.168168+00:00;2025-10-28 15:33:25.163728+00:00
1442;ICMS - isenção para as contas de energia elétrica, telefone e internet de templos religiosos de qualquer culto - concessão, renovação ou revogação;icms-isencao-para-as-contas-de-energia-eletrica-telefone-e-internet-de-templos-religiosos-de-qualquer-culto-concessao-renovacao-ou-revogacao193;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2025-09-30 13:19:25.508201+00:00;2025-11-03 18:51:41.388977+00:00
441;ICMS - isenção sobre mercadorias vendidas à Administração Pública Estadual;icms-isencao-sobre-mercadorias-vendidas-a-administracao-publica-estadual79;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-12 13:55:52.969110+00:00;2025-10-28 15:42:54.843294+00:00
455;ICMS - liberação da entrada de mercadorias procedentes de outras unidades da federação e destinadas à demonstração em feiras e eventos realizados no estado, com suspensão da cobrança do ICMS;icms-liberacao-da-entrada-de-mercadorias-procedentes-de-outras-unidades-da-federacao-e-destinadas-a-demonstracao-em-feiras-e-eventos-realizados-no-estado-com-suspensao-da-cobranca-do-icms94;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-12 15:30:01.251039+00:00;2025-10-28 15:41:47.435340+00:00
520;ICMS - prorrogação de prazo para retorno de mercadorias ou bens remetidos ou recebidos com suspensão ou não incidência do imposto;icms-prorrogacao-de-prazo-para-retorno-de-mercadorias-ou-bens-remetidos-ou-recebidos-com-suspensao-ou-nao-incidencia-do-imposto26;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-15 15:19:17.653724+00:00;2025-11-19 12:34:41.491664+00:00
253;ICMS - redução da base de cálculo nas operações internas com energia elétrica destinada a produtor rural para fim específico de irrigação;icms-reducao-da-base-de-calculo-nas-operacoes-internas-com-energia-eletrica-destinada-a-produtor-rural-para-fim-especifico-de-irrigacao152;agropecuaria-e-vida-rural;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-09 17:59:37.307902+00:00;2025-11-25 15:25:41.717021+00:00
256;ICMS - redução da base de cálculo nas operações internas com energia elétrica destinada a produtor rural que exerça a atividade de avicultura de corte;icms-reducao-da-base-de-calculo-nas-operacoes-internas-com-energia-eletrica-destinada-a-produtor-rural-que-exerca-a-atividade-de-avicultura-de-corte139;agropecuaria-e-vida-rural;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-09 18:09:55.946925+00:00;2025-11-25 14:36:16.675403+00:00
1337;ICMS - solicitação, por empresa do Simples Nacional, de registro de crédito de que trata o art. 19, da Resolução/SEFAZ nº 3.026/2025 (limite de 300 Uferms);icms-solicitacao-por-empresa-do-simples-nacional-de-registro-de-credito-de-que-trata-o-art-19-da-resolucaosefaz-no-30262025-limite-de-300-uferms1;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias corridos;2025-02-25 17:58:45.561544+00:00;2025-10-29 20:07:44.971139+00:00
381;ICMS ST - homologação de crédito por venda de combustível ao estado do Mato Grosso do Sul;icms-st-homologacao-de-credito-por-venda-de-combustivel-ao-estado-do-mato-grosso-do-sul20;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-11 17:07:28.287172+00:00;2025-11-17 20:27:39.108491+00:00
543;ICMS ST - pedido de ressarcimento - art. 12 do Anexo III do RICMS;icms-st-pedido-de-ressarcimento-art-12-do-anexo-iii-do-ricms46;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;False;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-16 16:20:46.413284+00:00;2025-02-28 18:14:28.936005+00:00
544;ICMS ST - pedido de ressarcimento - Subanexo II ao Anexo III do RICMS;icms-st-pedido-de-ressarcimento-subanexo-ii-ao-anexo-iii-do-ricms117;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms.;;Dias corridos;2023-05-16 16:28:44.304024+00:00;2026-04-09 19:17:01.234801+00:00
304;ICMS ST-SN - 1ª revisão de cobrança - módulo Informações Fiscais;icms-st-sn-revisao-da-cobranca-on-line189;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo.;;Dias úteis;2023-05-10 17:34:01.460530+00:00;2026-04-17 19:45:38.764070+00:00
305;ICMS ST-SN - 2ª revisão da cobrança - sistema e-SAP;icms-st-sn-revisao-da-cobranca100;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo.;;Dias corridos;2023-05-10 17:40:18.811362+00:00;2026-04-17 19:46:06.723306+00:00
306;ICMS ST-SN - revisão na hipótese de o contribuinte não ser o destinatário da mercadoria;icms-st-sn-revisao-na-hipotese-de-o-contribuinte-nao-ser-destinatario-da-mercadoria183;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo.;;Dias corridos;2023-05-10 17:45:25.910758+00:00;2026-04-17 19:46:32.081324+00:00
740;Identificar condutor infrator em autuações;identificacao-de-condutor-infrator-em-autuacoes-do-detran-ms68;transito-e-transportes;;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2023-05-31 19:17:30.715930+00:00;2026-02-27 18:35:16.886250+00:00
19;Identificar novas oportunidades de parcerias interinstitucionais;012-reitoria-aai-identificar-novas-oportunidades-de-parcerias-interinstitucionais13;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;False;False;False;False;False;0;;Meses;2023-04-27 20:08:52.910976+00:00;2024-09-05 20:47:22.732914+00:00
545;Impugnação ao Índice de Participação dos Municípios - IPM;impugnacao-ao-indice-de-participacao-dos-municipios-ipm50;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias corridos;2023-05-16 16:52:37.896204+00:00;2025-10-28 15:49:45.933359+00:00
1234;Informações sobre os processos de avaliação dos cursos de graduação da UEMS;informacoes-sobre-os-processos-de-avaliacao-dos-cursos-de-graduacao-da-uems27;educacao-e-pesquisa;Fazer um pedido de informação sobre avaliação dos cursos de graduação;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Acesso Imediato;2024-09-02 12:03:37.970824+00:00;2025-09-02 18:39:26.606767+00:00
1288;Informações sobre os processos seletivos;informacoes-sobre-os-processos-seletivos86;educacao-e-pesquisa;Solicitar informações sobre os processos seletivos;UEMS;Universidade Estadual de Mato Grosso do Sul;True;True;False;False;True;Sem custo;;Dias úteis;2024-09-03 09:03:49.638601+00:00;2025-09-02 18:44:34.907061+00:00
857;Informar extravazamento no reservatório de água da Sanesul;solicitar-extravazamento-de-agua-eou-esgoto118;empresa-industria-e-comercio;Extravazamento no reservatório de água;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;True;False;False;False;False;Sem custo;15.0;Dias úteis;2023-08-08 15:20:16.346165+00:00;2025-06-06 15:12:37.948571+00:00
1287;Ingressar em curso como portador de diploma;portador-de-diploma139;educacao-e-pesquisa;Ingressar em curso como portador de diploma;UEMS;Universidade Estadual de Mato Grosso do Sul;True;True;False;False;True;Sem custo;;Dias úteis;2024-09-02 21:31:06.867278+00:00;2025-09-02 18:35:52.176617+00:00
44;Inscrever nas aulas piano e violino;058-proec-aula-de-piano137;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;False;True;R$150,00;;Dias úteis;2023-04-27 21:17:05.119083+00:00;2025-09-02 02:58:48.925459+00:00
29;Inscrever no processo de seleção unificada SISU sistema de seleção unificada;0333-proe-divisao-de-ingresso-discente-dindproe-sisu-sistema-de-selecao-unificada42;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Meses;2023-04-27 20:36:21.914832+00:00;2025-09-02 18:39:52.389450+00:00
1206;Inscrever Unidade de Produção para emissão de Certificado Fitossanitário de Origem (CFO).;inscricao-de-unidade-de-producao-para-emissao-de-certificado-fitossanitario-de-origem-cfo69;agropecuaria-e-vida-rural;Inscrição de Unidade de Produção.;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;True;False;False;False;False;UFERMS 3,0;;Dias corridos;2024-08-16 19:35:20.065413+00:00;2025-11-11 15:33:20.301545+00:00
1205;Inscrever Unidade de Produção para emissão de Certificado Fitossanitário de Origem Consolidada (CFOC).;inscricao-de-unidade-de-producao-para-emissao-de-certificado-fitossanitario-de-origem-cfo100;agropecuaria-e-vida-rural;Inscrição de Unidade de Consolidação;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;True;False;False;False;False;UFERMS 3,0;;Dias corridos;2024-08-16 19:32:22.240430+00:00;2025-11-11 15:29:40.371854+00:00
426;Inserir Força Tática – segundo nível de força para proteção de vidas nas cidades e campos;06-forca-tatica-segundo-nivel-de-forca-para-protecao-de-vidas-nas-cidades-e-campos63;seguranca;;PMMS;Polícia Militar de Mato Grosso do Sul;True;False;False;False;False;Sem custo;;Minutos;2023-05-11 20:32:47.479884+00:00;2026-05-07 20:04:45.697328+00:00
361;IPVA - alegação/comunicação de venda de veículo;ipva-alegacaocomunicacao-de-venda-de-veiculo53;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-11 13:45:12.402113+00:00;2025-11-28 15:50:08.171251+00:00
360;IPVA - cancelamento de débito - apreensão;ipva-apreensao-cancelamento-de-debitos-de-ipva-em-virtude-de-apreensao-veicular189;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-11 13:40:38.889191+00:00;2025-11-28 15:51:24.926348+00:00
